id	document	label
823188	확실히 살이찌니까	20160617
823196	물리 A 20주냐 30주냐	20160617
823202	출석과제다하고 셤점수꼴찌면 에프냐?	20160617
823204	컨저링2 보고옴	20160617
823206	장미여관 보고왔다	20160617
823215	벌써주말이다	20160617
823217	출석과제 올클에 시험미참석f냐?	20160617
823218	인생	20160617
823219	이번에도 시험 쟞망한듯 하다..	20160617
823221	학점이 무너지고~ 가정이 황폐화되고~~	20160618
823224	화공 71학번 선배다.	20160618
823226	애견인하 있으면 봐라	20160618
823240	[속보] 인하머 갤러리에서 전라도 퇴출당해..	20160618
823242	만약에 2학기때 3학점자리를 재수강한다하면	20160618
823249	인하대 항공대 통폐합 어떻게 됐는지 아시나요 ? + 의견도 듣고싶습니다.	20160618
823256	드론 샀다	20160618
823259	인생진자끟이다	20160618
823281	서럽다..	20160618
823282	망갤이지만 입갤해본다	20160618
823284	아침공기 상ㅡ쾌	20160618
823287	컨저링 같이볼 갤러없냐??괸심있으면 보자	20160618
823289	2011년도에 졸업한 형이다	20160618
823290	역도부 동아리실 옆 샤워실에서 아직도 기합잡고 빠따 돌리나?	20160618
823291	혼자사니까 너무좋다	20160618
823294	ㅎㅇㅎㅇ 43학번후배임	20160618
823296	2009년 졸업한 동생이다	20160618
823297	인하 문과 최고 아웃풋이 누구냐?	20160618
823298	공대 투자라고 해봐야... 이 정도 투자 아니면 투자라고 하지도 말자ㄹㅇ	20160618
823300	최순자 총장 사표냈다가 반려됐다는 카더라통신을 들었다	20160618
823302	요즘 반값등록금 때문인가 시립대입결 거의 서강대이상인과도많네	20160618
823303	어차피 한양대 서울과 한양대 에리카는 통합되게 되어 있다	20160618
823304	안녕 인천!	20160618
823305	와 방학이냐	20160618
823306	졸업식 연사 김구라 괜찮지 않냐?	20160618
823315	동국대 체교과 vs 인하대 체교과 vs 단국대 체교과	20160618
823316	한국형 경영전문대학원(MBA) 14학년도 신입생 모집 및 운영현황	20160618
823317	한국형 MBA 올해 취업률 77%…서울대ㆍ인하대 90% 이상	20160618
823318	삼성전자 만드는 2%…정예 연구위원들의 세계(인하대 전국6위)	20160618
823319	현대차 연구장학생(서울대 인하대 중앙대 출신들 출연)	20160618
823320	30대 대기업 임원 20%는 ‘해외파’(인하대 국내 9위)	20160618
823321	대학 기업가 센터 모델의 주관대학선정(서울대 포함한 6개대학내에 인하대도	20160618
823322	서울대ㆍ한양대ㆍ인하대ㆍ전남대ㆍ강원대 등‘자원개발 특성화대학 사업’ 주관	20160618
823323	인하대·중앙대 등 13곳, 문화예술교육사 양성기관에	20160618
823324	인하대-대한항공, NASA와 항공우주 협력 나선다	20160618
823325	대학 부설로는 유일 인하대 안전환경융합연구센터	20160618
823326	국토부, 인하대 등과 글로벌 물류인재 양성사업 실시협약 체결	20160618
823327	인하대, 창업맞춤형사업 선정.. 37억5천만원 수주	20160618
823328	교수 논문 질따지는 라이덴 랭킹, 올해 국내 순위는(인하대 전국 10위)	20160618
823329	인하대 교육기부단, 교육부장관상 수상	20160618
823330	4대그룹 인사로 본 부사장급 이상 스펙 키워드(인하대 전국 공동 6위)	20160618
823331	수입차, 이공계 CEO 바람 분다…대세되나?(한양대 성균관대 인하대)	20160618
823332	5대건설업체 전무급이상 경영진 출신학교 현황(인하대 전국 공동 6위)	20160618
823333	건설사 임원, 그들은 누구인가(인하대 전국 5위)	20160618
823334	인!하!	20160618
823335	한국 항공학계의 최정상급인 인하대와, GE-인하 혁신센터	20160618
823336	GM대우-인하대 자동차 산학협력 구축	20160618
823337	인하대ㆍ바스프(BASF)ㆍ인하공전, 산학협력 MOU 체결	20160618
823338	[인하대학교]한국 근대화 이끈 민족대학… ‘실용학풍’ 세계에 심는다	20160618
823339	산업계 관점 최우수대학 13개교.. 인하대 3관왕	20160618
823340	인하대병원, 복지부 보건의료 T2B 기반구축 사업자 선정(5년간 70억원	20160618
823341	인하대 사회인프라공학과 전국대학 중 한국도로공사 최다 합격자 배출	20160618
823342	중앙대·인하대, 특허소송 변론대회 우승	20160618
823343	스마트서비스관에서는 성균관대, 연세대, 인하대, 중앙대, 한양대 연구센터	20160618
823345	에리카 이공계 수석합격생 인터뷰 & 네이버 정도는 껌으로 들어가는 에리카	20160618
823349	갤 망했네	20160618
823353	에리카에 대한 자부심이 넘치는 에리카 학우들ㄷㄷㄷ	20160618
823384	리이이바이	20160618
823386	하텍 사물함 계절기간동안만 빌려주실분	20160618
823391	계절학기도 결석 4번해야 f?	20160618
823403	나는 아는사람이 없다	20160618
823404	알바하는것보다 낫다	20160618
823405	공식어플 뭔가 이상하네	20160618
823406	ㅈ대로 알아보는 메가에 입금했을 때와 입금 안 했을 때 배치표 차이ㄷㄷㄷ	20160618
823407	오늘은 공부하기 싫다	20160618
823408	아태물류 재학생있냐	20160618
823410	하체좀 튼실해지고싶다	20160618
823411	오라 달콤한 죽음이여	20160618
823413	같은 과에서 사귀다가 헤어지면 어케되냐?	20160618
823414	하 시발 라플라스 변환 존나 다까쳐먹었다	20160618
823416	인싸들은 어떤애들이냐?	20160618
823423	야 요즘 게시물 안거르냐	20160618
823424	열린총장실게시판? 에다 별걸다올리네	20160618
823427	너무 심심하다	20160618
823435	순자찡 넘 좋지 않음?	20160618
823439	으으으으으으으으으으	20160618
823449	인갤접으니까 학점	20160618
823450	취직했다.	20160618
823454	민아 연기 잘하더라	20160618
823460	슨배님들 국가장학금 질문하나마 ㄴ하겠습니다.	20160618
823480	511 노선변경	20160619
823515	정보처리기사는 딸가치 잇는 자격증이라 들엇는데 정보처리기능사는?	20160619
823516	정보처리기사는 딸가치 잇는 자격증이라 들엇는데 정보처리기능사는?	20160619
823517	하 선형대수학 학점 삐제로 나왓는데 존나 간절히 부탁하면 삐플로 올려주려	20160619
823518	지금 2학년인데 다산에듀 전기 기초인강 좋아?	20160619
823528	내 동기들은 입학부터 졸업까지 단체로 수업 들었다	20160619
823534	에리카가 인하대갤 살리는 이유	20160619
823536	앰짱인생의 끝을달린다	20160619
823540	저희학교 군휴학 직접 학교안가도되요?	20160619
823541	안녕하세요 원서 앞둔 고삼인데요	20160619
823542	(팩트)아래 수험생 봐라. 인하대 수준 알려준다.	20160619
823543	이과는 중시에 안 밀리지 않냐	20160619
823544	왜 아주대랑 울학교 인식이 비슷?	20160619
823545	님들 예수 욕하면 고소 당함?	20160619
823550	인!하!	20160619
823551	국관론	20160619
823552	잘있었냐?	20160619
823553	511 노선 바뀌면	20160619
823555	올해 인하대 메이저과 입결	20160619
823559	2학기 강의시간표 언제쯤 올라옴?	20160619
823561	시간아 빨리좀가라	20160619
823569	계절학기도 망할거같다	20160619
823574	대한항공도 망했으면 좋겠다	20160619
823575	티눈 잡아뜯었는데 그 부위에서 진물나온다	20160619
823576	인하공대가고싶은1인	20160619
823577	올해 메이저과 입결	20160619
823578	솔직히 이공계열은 에리카 따라올만한 대학이 중경에시 안에는 없다	20160619
823581	인갤망했네	20160619
823582	성적표 집으로 언제 발송 되는거냐? 23일?	20160619
823585	1년전에 역도부 썰	20160619
823587	대대장이 생일편지써줌..	20160619
823588	인하대 사랑한다	20160619
823589	회로이론 기말 점수 나왔따	20160619
823590	전라도도 전남이랑 전북 많이 다르다.	20160619
823592	요즘 광장 올라오는 글수준보면	20160619
823596	그 전액장학생님 학부생아니엇슴??	20160619
823597	전라도 OUT!!	20160619
823600	한양 에리카 분교다니는 아들 vs 한양여대 다니는 딸	20160619
823601	세무충 ㅅㅂ련 여친이랑신낫네	20160619
823602	이번 회로이론 등급컷분석	20160619
823603	어우 개시발 병신아빠새끼는 왤캐 자꾸 소리지르고 싸움일으키고 지라랴 미친	20160619
823604	정답썼는데 0점은 뭐냐	20160619
823606	요새 인하공대 아웃풋 하락했냐????	20160619
823607	부들부들	20160619
823609	여기 회로0점추가요	20160619
823612	꿈의 기업 네이버 가고 싶냐?	20160619
823613	내일부터 계절하네	20160619
823614	차교수님 현대인을 위한 물리의 이해 들은사람 있음?	20160619
823616	인하아띠 말론 6월 중순에 입결나온다던데	20160619
823618	에리카 분교충이 네이버로 깝치넼ㅋㅋ	20160619
823619	네이버 임원 - 에리카3명 >>> 인하대 1명ㄷㄷㄷ	20160619
823621	자퇴할까	20160619
823624	어차피 에리카는 본교에서도 배척당함	20160619
823626	2학기 기숙사 질문	20160619
823627	에리카훌리야	20160619
823634	에리카 좀 불쌍한게	20160619
823635	내가진자 마음머코 예습하려고	20160619
823638	회로이론 출석점수빼고 91점만점에	20160619
823640	갤에 전기과가 많노  나도 회로점수 공개한다	20160619
823642	요새 평균키 180이냐?	20160619
823645	헠헠이형 뭐하세요?	20160619
823646	형들 내신 2.4 컴공 가망잇습니가??	20160619
823649	수능 평균 3~4등급 나온 수시충이	20160619
823653	홈플러스vs이마트	20160619
823654	의정부	20160619
823655	니가 알던 내가 아냐	20160619
823656	영상편집가능한사람??   같이 유씨씨영상나가자!!	20160619
823658	부산	20160619
823659	노량진	20160619
823660	기숙사 발표나면 룸메 누군지 알 수 있음?	20160619
823666	비추 먹는거 가지고 존나 조잘거리네 유리멘탈 새끼들 ㅋㅋㅋ	20160619
823667	황홀한 일요일 밤을 위해 은꼴사 투척한다 학우들아	20160619
823675	비난 비방 달릴땐 아무 소리없다가 비추 달리니까 ㅋㅋㅋ	20160619
823678	해커스토익 무료배포이벤트 당첨됬네요 ㅎ	20160619
823679	홈플다녀왓딘	20160619
823681	양경수 공수 성적나왔다	20160619
823684	아나 xx조졌다	20160619
823686	양공수 총점75점 비플가능하냐	20160620
823690	인하대가고싶어욤	20160620
823697	양공수 C+만 나오면 되는데 총점 몇점 되야함??	20160620
823701	기계과 학점4.5면 단독1등가능하냐	20160620
823714	내일도 똑같이 1교시 9시시작인거 맞음?	20160620
823724	갤 망했네	20160620
823731	한남충 왤케많아	20160620
823732	진짜 니네 인간적으로 왜이렇게 못생겼냐	20160620
823748	계절학기 웹강인데 왜 웹강안열림?	20160620
823760	전기공학과 형님들 질문이씁니다!!	20160620
823761	형님들 급합니다 이러닝(웹강) 다운 할수 있나여?	20160620
823762	계절 포강 언제함??	20160620
823764	형님들 2학기 공대 복전컷 높나요ㅠㅠㅠㅠㅠㅠㅠ	20160620
823765	조원태 편입임?	20160620
823766	G22 정상대학	20160620
823767	와 개꿀ㅋㅋ 교수님이 블랙보드 적응못해서 퀴즈,토론 없어짐ㅋㅋ	20160620
823768	시험점수 왜안나오냐	20160620
823769	차동우 물리학 어떰?	20160620
823770	인하공대 요즘 어떠냐?	20160620
823771	[국비지원] 하계 미국 인턴십 공개채용 세미나	20160620
823773	운지하고싶다	20160620
823774	블랙보드 지원센터 같은거없나요??	20160620
823776	상위 40%안에 들었으면 비플은 받을수있냐?	20160620
823777	인하대가 듣보잡대인 이유.txt	20160620
823779	인!하!	20160620
823780	핵심교양성적 왤케안나오냐	20160620
823782	공수2 책 어떤거냐?	20160620
823783	우리 학교 5,6,70년대에 어땠음?	20160620
823784	밑에 우리학교 과거 입결 궁금해하는애 봐라	20160620
823785	계절은 수강변경 그런거없겟지..?	20160620
823787	일수 성적	20160620
823788	인하대 총장은 서울 출신거주자로 해야함	20160620
823789	[긴급속보] 2016학년도 입시결과 에리카=인하대ㄷㄷㄷ	20160620
823790	조선 진짜 빵꾸나긴 했네 83이면 ㅋㅋ	20160620
823791	인하대 경영=숭실대 경영	20160620
823792	에리카는 인하대 발톱수준임	20160620
823794	인하대에 앵기고싶어하는 에리카 너무 불쌍해서 직접 입결비교해줌.jpg	20160620
823795	앞으로 1년간 인천대새끼들 하극상하러 인하대갤 못오겠네	20160620
823796	올해 입결 괜찮다	20160620
823798	인하대면 어느정도 인식?	20160620
823799	문과 입결이 상당히 선방인게	20160620
823800	정석 보존서고에 있는것도 대출가능하냐?	20160620
823801	에리카 100% 경영 86점 = 인하대 상위80% 89점	20160620
823802	회로이론 성적 바뀐사람 있냐	20160620
823803	입결 선방?쏘쏘?망?	20160620
823804	우리 학교가 망해가기는 하나부다	20160620
823805	인하대 꼴등>에리카	20160620
823806	ㅈㄴ신기한게 매년 입결이 오른다	20160620
823807	중앙대도 망조들었나봐	20160620
823808	어차피 에리카 프라임5 뜨면 에리카 >>> 인하대 기정사실 이잖아ㅋㅋ	20160620
823810	건강한 체중조절 이거 책 어디서구해요??	20160620
823811	인하대 애들 입결 발표하고 나니까 방어하기 바쁘네ㅋㅋㅋ	20160620
823813	이제 막 인하대에 입학한 신입생들에게는 미안하지만...	20160620
823814	더 이상 에리카를 탓하지 말고 프라임을 반대했던 학내 세력을 규탄해라ㅇㅇ	20160620
823815	인하대 vs 에리카	20160620
823816	에리카 분교충 기대했던것과는 반대상황이 일어나니	20160620
823817	근데 삐가 몇퍼까지임?	20160620
823818	얘들아 냉정하게, 프라임사업 된 학교들 입결 올라갈까?	20160620
823819	믿엇던 과목 3개가 다 삐영인데 어카냐 시발?	20160620
823820	인생이노답이다	20160620
823821	이거 a+ 가능?	20160620
823822	에리카 분교충이 논리도 없고 뇌에 곰팡이 파먹었다는 증거	20160620
823825	인갤에 메르시 에리카 성님들. 다죽은 갤러리 호흡기붙어주시네	20160620
823827	100번 양보해서 인경이 에경보다 평백 1점 높다치자. so what?ㅋ	20160620
823828	에리카충특징	20160620
823829	어차피 수험생들 보기에는 평백1점 차이로 에리카랑 인하대랑 싸우는 거..	20160620
823830	에리카 분교충의 기적의 논리	20160620
823831	나중에 사회에서 에리카만나면	20160620
823832	인하경영 평백90>>>>>>>>>에리카경영 평백85.xx	20160620
823833	에리카 출신이 먼저 인하대 출신들 자를 듯ㅋ	20160620
823834	한양대서울캠이름에 먹칠해서 죄송합니다 한양대서울캠이름에 먹칠해서 죄송합니	20160620
823835	학생 대학어디야?/한양대요ㅎ /이야 서울에서 공부하기힘들지??	20160620
823836	한양대S 보다 3배 더 인프라가 좋은 한양대E	20160620
823837	한양대 갤러리에서도 욕처먹는 분교를 상대하지말자	20160620
823838	점점 폰이 느려진다	20160620
823839	오늘 날짜 잘 기억해둬라ㅋ 내년에 프라임5 출범하면...	20160620
823841	지는 해 인하대ㅋㅋㅋ	20160620
823842	에리카충갯ㄴ새끼야	20160620
823843	에리카실제로 등급높음	20160620
823844	에리카 관심 없다 !!!!!!!!!!!제발 오지마 에리카 관심없어 제발	20160620
823845	에리카가 훌짓하는 이유	20160620
823846	오랜만에 왓더니 에리카는 뭔소리냐	20160620
823848	공대입결은 건경이랑 비스무리하네	20160620
823850	에리카 처음에	20160620
823851	한국형 MBA 올해 취업률 77%…서울대ㆍ인하대 90% 이상	20160620
823852	삼성전자 만드는 2%…정예 연구위원들의 세계(인하대 전국6위)	20160620
823853	현대차 연구장학생(서울대 인하대 중앙대 출신들 출연)	20160620
823854	100대기업 CEO 중 SKY 출신 60%…비중 낮아져(인하대 전국 공동	20160620
823855	30대 대기업 임원 20%는 ‘해외파’(인하대 국내 9위)	20160620
823856	대학 기업가 센터 모델의 주관대학선정(서울대 포함한 6개대학내에 인하대도	20160620
823857	알바새끼 내글 삭제하는거보소	20160620
823858	서울대ㆍ한양대ㆍ인하대ㆍ전남대ㆍ강원대 등‘자원개발 특성화대학 사업’ 주관	20160620
823859	인하대·중앙대 등 13곳, 문화예술교육사 양성기관에	20160620
823860	인하대-대한항공, NASA와 항공우주 협력 나선다	20160620
823861	대학 부설로는 유일 인하대 안전환경융합연구센터	20160620
823862	국토부, 인하대 등과 글로벌 물류인재 양성사업 실시협약 체결	20160620
823863	도배충 처음에	20160620
823864	교수 논문 질따지는 라이덴 랭킹, 올해 국내 순위는(인하대 전국 10위)	20160620
823865	인하대 교육기부단, 교육부장관상 수상	20160620
823866	4대그룹 인사로 본 부사장급 이상 스펙 키워드(인하대 전국 공동 6위)	20160620
823867	수입차, 이공계 CEO 바람 분다…대세되나?(한양대 성균관대 인하대)	20160620
823868	5대건설업체 전무급이상 경영진 출신학교 현황(인하대 전국 공동 6위)	20160620
823870	건설사 임원, 그들은 누구인가(인하대 전국 5위)	20160620
823871	한국 항공학계의 최정상급인 인하대와, GE-인하 혁신센터	20160620
823872	GM대우-인하대 자동차 산학협력 구축	20160620
823873	인하대ㆍ바스프(BASF)ㆍ인하공전, 산학협력 MOU 체결	20160620
823874	산업계 관점 최우수대학 13개교.. 인하대 3관왕	20160620
823875	인하대 사회인프라공학과 전국대학 중 한국도로공사 최다 합격자 배출	20160620
823876	중앙대·인하대, 특허소송 변론대회 우승	20160620
823877	인하·서울시립대 인센티브 전략 … 논문 피인용 껑충	20160620
823878	스마트서비스관에서는 성균관대, 연세대, 인하대, 중앙대, 한양대 연구센터	20160620
823879	다시 살을 빼볼까나	20160620
823880	인하대생들이 착각하는 한가지...	20160620
823883	형님들 진지하게 몇나오나요 ㅠㅠㅠ	20160620
823884	아태물류 왤케 선민의식쩌냐?	20160620
823885	곧 졸업시험 시작한다	20160620
823886	5호관	20160620
823887	일수점수떳는데	20160620
823888	인아태 선민의식이 쩔어 봤자... 어차피 한철학 아래 임ㄹㅇ	20160620
823889	프라임탈락:인하대 중앙대 경희대 성대 등	20160620
823892	공대, 상경대는 과에서 상위10퍼이내로 졸업하면 ㅅㅌㅊ맞냐	20160620
823893	한국형 MBA 올해 취업률 77%…서울대ㆍ인하대 90% 이상	20160620
823894	삼성전자 만드는 2%…정예 연구위원들의 세계(인하대 전국6위)	20160620
823895	현대차 연구장학생(서울대 인하대 중앙대 출신들 출연)	20160620
823896	100대 기업 CEO 중 SKY 출신 62.4%(인하대 전국 공동 8위)	20160620
823897	30대 대기업 임원 20%는 ‘해외파’(인하대 국내 9위)	20160620
823898	입결보면 인하대 상경계까지는 인정해줘야한다	20160620
823899	이번학기에 장영호들은 사람있냐	20160620
823900	대학 기업가 센터 모델의 주관대학선정(서울대 포함한 6개대학내에 인하대도	20160620
823901	서울대ㆍ한양대ㆍ인하대ㆍ전남대ㆍ강원대 등‘자원개발 특성화대학 사업’ 주관	20160620
823902	에리카 분교=가천대	20160620
823903	인하대·중앙대 등 13곳, 문화예술교육사 양성기관에	20160620
823904	도배충 시벌	20160620
823905	인하대-대한항공, NASA와 항공우주 협력 나선다	20160620
823906	178cm 63.8kg 얼마나 멸치인 거야?	20160620
823907	대학 부설로는 유일 인하대 안전환경융합연구센터	20160620
823908	국토부, 인하대 등과 글로벌 물류인재 양성사업 실시협약 체결	20160620
823909	교수 논문 질따지는 라이덴 랭킹, 올해 국내 순위는(인하대 전국 10위)	20160620
823910	인하대 교육기부단, 교육부장관상 수상	20160620
823911	4대그룹 인사로 본 부사장급 이상 스펙 키워드(인하대 전국 공동 6위)	20160620
823912	수입차, 이공계 CEO 바람 분다…대세되나?(한양대 성균관대 인하대)	20160620
823913	5대건설업체 전무급이상 경영진 출신학교 현황(인하대 전국 공동 6위)	20160620
823914	파오후는 오늘저녁 돈까스 먹는다	20160620
823915	건설사 임원, 그들은 누구인가(인하대 전국 5위)	20160620
823916	한국 항공학계의 최정상급인 인하대와, GE-인하 혁신센터	20160620
823917	GM대우-인하대 자동차 산학협력 구축	20160620
823918	인하대ㆍ바스프(BASF)ㆍ인하공전, 산학협력 MOU 체결	20160620
823919	인하대병원, 의료 질 평가 전 부문 1등급	20160620
823920	계절 강입되냐?	20160620
823921	3학년 1학기 복학하는데 여름방학 끝나고 후반기에 복학할 수 있냐?	20160620
823924	엇 회로이론 점수 바꼇갓넹	20160620
823925	웹강이 자꾸 오류뜸	20160620
823928	전화기 90넘기고 중위공대도 87 넘겨야지 이제	20160620
823929	장영호 공수 들어보신분?	20160620
823930	분교중에 유일하게 에리카만 순위표 들락날락하는 이유	20160620
823933	넘 우울하다..	20160620
823935	지식인에서 본건데 에리카가 서울캠으로 복전이되냐??	20160620
823940	계절도 성적낼때 포강자 포함해서 냄?	20160620
823941	이 기회에 확실하게 인하대를 밟아야 에리카가 클 수 있다	20160620
823943	시험 끝났다	20160620
823945	나 이거 졸업할 수 있는거냐...?	20160620
823954	이거 A+ 가능?	20160620
823957	일반화학 2학기때도 열리나요?	20160620
823958	다음주에 2학기시간표나옴	20160620
823961	님들 예수 욕하면 고소 당함?	20160620
823966	국관론 토론하는거있잖아	20160620
823974	전기과회로이론부분점수적용해서 다시 채점한거임?	20160620
823977	후 힘들다	20160620
823986	야 알바좀 하려고  하는데  장례 지도사 보조 해본사람있냐?	20160620
823987	우리학교 입결 가중치 반영 왜 안하는거임??	20160620
823989	만화카페 어떠냐	20160620
823996	정수론 유자도 교수님	20160620
823998	갑자기든 생각인데 전기가 좃냐  전자가존냐	20160621
824000	전기과 회로이론 점수오른이유	20160621
824001	정석 춥다는 글에도 ㅁㅈㅎ주네 ㅋㅋㅋㅋㅋㅋㅋ	20160621
824006	인하대위치	20160621
824007	그래도 입결 선방한거 아님??	20160621
824011	인하대 올해 최저점수 발표한거는 희대의 병신짓이다	20160621
824013	오케스트라 동아리 단원들 실력어떠냐?	20160621
824021	광고 씨발년이	20160621
824023	주안 토익학원 어디가 괜찮음?	20160621
824030	키 180이 큰거냐? 요새 다큰청년남자 기준	20160621
824031	계절6학점	20160621
824033	역시 인하대는 일베대인듯	20160621
824048	근데 에리카충 인하대의저주 모르나보네	20160621
824050	얘들아 48명중 내 아래가 5명잇는데 그럼 학점 머냐?	20160621
824085	5월에  전역했는데  진짜  복학할땨까지  뭐해야되냐	20160621
824087	12121709 천지영?	20160621
824088	인터넷 이야기 지금의 상황이 된 이유 소설 써보기	20160621
824089	아태 수준이 어느정도임?	20160621
824090	핵교 한학기에 3개 다신청할수 있음?	20160621
824091	엑윽	20160621
824092	자취생 쓰레기	20160621
824093	입갤해본다	20160621
824094	13조선과 아재다 .	20160621
824095	진학사 정확한거보솤ㅋㅋ	20160621
824096	메가에서 보는 인아태 위치	20160621
824097	글토...	20160621
824098	[성수공을 넘어] 에리카 로봇공학과를 소개합니다	20160621
824099	예종필학점질문	20160621
824100	[성수공을 넘어] 에리카는 창업의 메카 입니다	20160621
824101	에리카는.....	20160621
824102	대학 이미지 자체는 에리카는 발전하는 이미지인 반면 인하대는 좀 정체됐다	20160621
824105	한국형 경영전문대학원(MBA) 14학년도 신입생 모집 및 운영현황	20160621
824106	한국형 MBA 올해 취업률 77%…서울대ㆍ인하대 90% 이상	20160621
824107	삼성전자 만드는 2%…정예 연구위원들의 세계(인하대 전국6위)	20160621
824108	현대차 연구장학생(서울대 인하대 중앙대 출신들 출연)	20160621
824109	30대 대기업 임원 20%는 ‘해외파’(인하대 국내 9위)	20160621
824110	대학 기업가 센터 모델의 주관대학선정(서울대 포함한 6개대학내에 인하대도	20160621
824111	서울대ㆍ한양대ㆍ인하대ㆍ전남대ㆍ강원대 등‘자원개발 특성화대학 사업’ 주관	20160621
824112	인하대·중앙대 등 13곳, 문화예술교육사 양성기관에	20160621
824113	인하대-대한항공, NASA와 항공우주 협력 나선다	20160621
824114	대학 부설로는 유일 인하대 안전환경융합연구센터	20160621
824115	국토부, 인하대 등과 글로벌 물류인재 양성사업 실시협약 체결	20160621
824116	인하대, 창업맞춤형사업 선정.. 37억5천만원 수주	20160621
824117	교수 논문 질따지는 라이덴 랭킹, 올해 국내 순위는(인하대 전국 10위)	20160621
824118	인하대 교육기부단, 교육부장관상 수상	20160621
824119	4대그룹 인사로 본 부사장급 이상 스펙 키워드(인하대 전국 공동 6위)	20160621
824120	수입차, 이공계 CEO 바람 분다…대세되나?(한양대 성균관대 인하대)	20160621
824121	5대건설업체 전무급이상 경영진 출신학교 현황(인하대 전국 공동 6위)	20160621
824122	건설사 임원, 그들은 누구인가(인하대 전국 5위)	20160621
824123	유식대장한테 건의하자	20160621
824124	한국 항공학계의 최정상급인 인하대와, GE-인하 혁신센터	20160621
824125	GM대우-인하대 자동차 산학협력 구축	20160621
824126	인하대ㆍ바스프(BASF)ㆍ인하공전, 산학협력 MOU 체결	20160621
824127	산업계 관점 최우수대학 13개교.. 인하대 3관왕	20160621
824128	인하대병원, 소비자에게 신뢰받는 착한브랜드 대상	20160621
824129	인하대병원, 의료 질 평가 전 부문 1등급	20160621
824130	인하대 사회인프라공학과 전국대학 중 한국도로공사 최다 합격자 배출	20160621
824131	인!하!	20160621
824132	명문인하대생들 하이	20160621
824133	도배충덕에 갤이살아난다	20160621
824134	졸리다	20160621
824135	제발시쁠이라도 주세요 48명중에 제아래 5명잇는데	20160621
824136	오 이번에 문과선방좀 했네	20160621
824138	[질문] 신소재 엉아들께 제발	20160621
824139	A? A+?	20160621
824140	니들 학점 몇나오냐? 나 3쩜대 간신히 넘는다 3.2정도	20160621
824142	문과생의 서열정리	20160621
824143	입결 높아보이는건 절대 좋은건 아님	20160621
824145	사시존치모임 대표님 우리학교였네	20160621
824146	솔직히 우리학교는 사시존치 무조건 찬성해야됨 ㅅㅂ	20160621
824147	오 형님들 일반수학 시험지 확인하러 가야되는데 지하철 잘못타서 시발 늦었	20160621
824148	인하대 2015 입결과 2016 입결을 비교해보았다	20160621
824149	학점 언제 나옴??	20160621
824151	일수 기말이 중간에 비해 평균 낮나요?	20160621
824152	여 솔직히 인하대>경북대 아니냐?	20160621
824153	인하대 십잡대새끼들아 정보처리기능사 딸가치잇냐?	20160621
824154	계절학기수업에 80퍼가 재수강생이면 어카냐	20160621
824155	인하대 훌리새기 분탕치고가더니 ㅋㅋㅋ 팩트를 보고가	20160621
824156	이젠경북대까지지럴하러오네;;	20160621
824157	2016 인하대, 숭실대 인문계 입시결과	20160621
824158	경북대도 좋은학교입니다 ^^	20160621
824159	망갤을살리는	20160621
824160	통북대새끼들 정신나간듯ㅋㅋㅋㅋㅋ 뇌내망상입결	20160621
824161	대구촌구석 잡대가 깝치네	20160621
824162	ㅋㅋ 공대는 비슷하다 쳐도 문과는 개털리는거 팩튼데	20160621
824163	진짜 통북대도 어지간히 망하긴 했나보네	20160621
824164	인하대 경영 표점 503도 붙었더만 어휴 진짜	20160621
824165	영화 자주 보는 아이들을 위한거 알려준다	20160621
824166	ㅋㅋ 그리고 이과도 경북대  학과가 존나 많아 서 그렇지	20160621
824167	어플만들기ㅋㅋ	20160621
824168	70년대 vs 2016년	20160621
824169	경북대가 훌리짓하러 우리갤 오니까 왤케 기분이 좋냐 ㅋㅋㅋㅋ	20160621
824170	입시결과 보고온새기들 맞나?	20160621
824171	어제는 에리카 오늘은 경북대	20160621
824172	작년 경북대 행시 6 사시 4 cpa 30 기술고시 3나왔는데	20160621
824173	한국형 경영전문대학원(MBA) 14학년도 신입생 모집 및 운영현황	20160621
824175	건대생이 보는 경북vs인하	20160621
824176	한국형 MBA 올해 취업률 77%…서울대ㆍ인하대 90% 이상	20160621
824177	작년 공기업 입사자 순위 경북대 서강대 다음으로 전국 8위 부산대 6위	20160621
824178	2016 경희대, 건국대, 인하대 자연계 입시 결과	20160621
824179	삼성전자 만드는 2%…정예 연구위원들의 세계(인하대 전국6위)	20160621
824180	부경은 문과 인정하는데	20160621
824181	현대차 연구장학생(서울대 인하대 중앙대 출신들 출연)	20160621
824182	ㅈᆞ새기  경북대 분교생이래	20160621
824183	100대기업 CEO 중 SKY 출신 60%…비중 낮아져(인하대 전국 공동	20160621
824184	30대 대기업 임원 20%는 ‘해외파’(인하대 국내 9위)	20160621
824185	대학 기업가 센터 모델의 주관대학선정(서울대 포함한 6개대학내에 인하대도	20160621
824186	서울대ㆍ한양대ㆍ인하대ㆍ전남대ㆍ강원대 등‘자원개발 특성화대학 사업’ 주관	20160621
824187	인하대·중앙대 등 13곳, 문화예술교육사 양성기관에	20160621
824188	인하대-대한항공, NASA와 항공우주 협력 나선다	20160621
824189	배아픈데 똥이 안나옴	20160621
824190	대학 부설로는 유일 인하대 안전환경융합연구센터	20160621
824191	국토부, 인하대 등과 글로벌 물류인재 양성사업 실시협약 체결	20160621
824192	교수 논문 질따지는 라이덴 랭킹, 올해 국내 순위는(인하대 전국 10위)	20160621
